,text,sentiment,clean_message
860,"This place is pretty good, nice little vibe in the restaurant.",1,place pretty good nice little vibe restaurant
861,Talk about great customer service of course we will be back.,1,talk great customer service course back
862,"Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.",0,hot dish hot cold dish close room tempo watch staff prepare food bare hand gloveseverything deep fry oil
863,I love their fries and their beans.,1,love fry bean
864,Always a pleasure dealing with him.,1,always pleasure deal
865,"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.",1,plethora salads sandwich everything ive tried get seal approval
866,This place is awesome if you want something light and healthy during the summer.,1,place awesome want something light healthy summer
867,"For sushi on the Strip, this is the place to go.",1,sushi strip place go
868,"The service was great, even the manager came and helped with our table.",1,service great even manager come help table
869,The feel of the dining room was more college cooking course than high class dining and the service was slow at best.,0,feel din room college cook course high class din service slow best
870,"I started this review with two stars, but I'm editing it to give it only one.",0,start review two star im edit give one
871,this is the worst sushi i have ever eat besides Costco's.,0,bad sushi ever eat besides costcos
872,"All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.",1,excellent restaurant highlight great service unique menu beautiful set
873,My boyfriend and i sat at the bar and had a completely delightful experience.,1,boyfriend sit bar completely delightful experience
874,Weird vibe from owners.,0,weird vibe owner
875,There was hardly any meat.,0,hardly meat
876,I've had better bagels from the grocery store.,0,ive good bagel grocery store
877,Go To Place for Gyros.,1,go place gyro
878,"I love the owner/chef, his one authentic Japanese cool dude!",1,love ownerchef one authentic japanese cool dude
879,"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",0,burger arent good pizza use amazing doughy flavorless
880,I found a six inch long piece of wire in my salsa.,0,find six inch long piece wire salsa
881,"The service was terrible, food was mediocre.",0,service terrible food mediocre
882,We definately enjoyed ourselves.,1,definately enjoy
883,I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.,0,order albondigas soup warm taste like tomato soup frozen meatball
884,"On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.",0,three different occasion ask well do medium well three time get bloody piece meat plate
885,I had about two bites and refused to eat anymore.,0,two bite refuse eat anymore
886,The service was extremely slow.,0,service extremely slow
887,"After 20 minutes wait, I got a table.",0,20 minute wait get table
888,Seriously killer hot chai latte.,1,seriously killer hot chai latte
889,"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.",0,allergy warning menu waitress absolutely clue meal contain peanut
890,My boyfriend tried the Mediterranean Chicken Salad and fell in love.,1,boyfriend try mediterranean chicken salad fell love
891,Their rotating beers on tap is also a highlight of this place.,1,rotate beer tap also highlight place
892,Pricing is a bit of a concern at Mellow Mushroom.,0,pricing bit concern mellow mushroom
893,Worst Thai ever.,0,bad thai ever
894,If you stay in Vegas you must get breakfast here at least once.,1,stay vega must get breakfast least
895,I want to first say our server was great and we had perfect service.,1,want first say server great perfect service
896,The pizza selections are good.,1,pizza selection good
897,"I had strawberry tea, which was good.",1,strawberry tea good
898,Highly unprofessional and rude to a loyal patron!,0,highly unprofessional rude loyal patron
899,"Overall, a great experience.",1,overall great experience
900,Spend your money elsewhere.,0,spend money elsewhere
901,Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,1,regular toast bread equally satisfying occasional pat butter mmmm
902,The Buffet at Bellagio was far from what I anticipated.,0,buffet bellagio far anticipate
903,"And the drinks are WEAK, people!",0,drink weak people
904,-My order was not correct.,0,order correct
905,"Also, I feel like the chips are bought, not made in house.",0,also feel like chip buy make house
906,After the disappointing dinner we went elsewhere for dessert.,0,disappoint dinner go elsewhere dessert
907,The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!,1,chip sals amaze
908,We won't be returning.,0,wont return
909,This is my new fav Vegas buffet spot.,1,new fav vega buffet spot
910,I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.,0,seriously believe owner many unexperienced employee run around like chicken head cut
911,"Very, very sad.",0,sad
912,"i felt insulted and disrespected, how could you talk and judge another human being like that?",0,felt insult disrespect could talk judge another human like
913,"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!",0,call steakhouse cant properly cook steak dont understand
914,I'm not impressed with the concept or the food.,0,im impress concept food
915,The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.,0,thing wasnt crazy guacamole dont like puréed
916,"There is really nothing for me at postinos, hope your experience is better",0,really nothing postinos hope experience better
917,I got food poisoning here at the buffet.,0,get food poisoning buffet
918,They brought a fresh batch of fries and I was thinking yay something warm but no!,0,bring fresh batch fry think yay something warm
919,"What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.",0,hilarious yummy christmas eve dinner remember big fail entire trip u
920,"Needless to say, I won't be going back anytime soon.",0,needless say wont go back anytime soon
921,This place is disgusting!,0,place disgust
922,"Every time I eat here, I see caring teamwork to a professional degree.",1,every time eat see care teamwork professional degree
923,The RI style calamari was a joke.,0,ri style calamari joke
924,"However, there was so much garlic in the fondue, it was barely edible.",0,however much garlic fondue barely edible
925,"I could barely stomach the meal, but didn't complain because it was a business lunch.",0,could barely stomach meal didnt complain business lunch
926,"It was so bad, I had lost the heart to finish it.",0,bad lose heart finish
