,text,sentiment,clean_message
1767,The block was amazing.,1,the block be amaz
1768,"It's close to my house, it's low-key, non-fancy, affordable prices, good food.",1,it close to my hous it lowkey nonfanc afford price good food
1769,* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,1,both the hot sour the egg flower soup be absolut 5 star
1771,Great time - family dinner on a Sunday night.,1,great time famili dinner on a sunday night
1774,The flair bartenders are absolutely amazing!,1,the flair bartend be absolut amaz
1776,These were so good we ordered them twice.,1,these be so good we order them twice
1780,I had a pretty satifying experience.,1,i have a pretti satifi experi
1781,Join the club and get awesome offers via email.,1,join the club and get awesom offer via email
1782,"Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.",1,perfect for someon me who onli like beer ice cold or in thi case even colder
1785,The nachos are a MUST HAVE!,1,the nacho be a must have
1787,"I don't have very many words to say about this place, but it does everything pretty well.",1,i dont have veri mani word to say about thi place but it do everyth pretti well
1788,"The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.",1,the staff be super nice and veri quick even with the crazi crowd of the downtown juri lawyer and court staff
1789,"Great atmosphere, friendly and fast service.",1,great atmospher friendli and fast servic
1790,When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,1,when i receiv my pita it be huge it do have a lot of meat in it so thumb up there
1793,The classic Maine Lobster Roll was fantastic.,1,the classic main lobster roll be fantast
1795,So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,1,so good i be go to have to review thi place twice onc herea a tribut to the place and onc a a tribut to an event hold here last night
1796,"The chips and salsa were really good, the salsa was very fresh.",1,the chip and salsa be realli good the salsa be veri fresh
1797,This place is great!!!!!!!!!!!!!!,1,thi place be great
1799,Once you get inside you'll be impressed with the place.,1,onc you get insid youll be impress with the place
1801,And service was super friendly.,1,and servic be super friendli
1803,This place was such a nice surprise!,1,thi place be such a nice surpris
1804,They were golden-crispy and delicious.,1,they be goldencrispi and delici
1806,I could eat their bruschetta all day it is devine.,1,i could eat their bruschetta all day it be devin
1808,"Lastly, the mozzarella sticks, they were the best thing we ordered.",1,lastli the mozzarella stick they be the best thing we order
1809,"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.",1,the first time i ever come here i have an amaz experi i still tell peopl how awesom the duck be
1814,I love this place.,1,i love thi place
1815,I can say that the desserts were yummy.,1,i can say that the dessert be yummi
1817,The seasonal fruit was fresh white peach puree.,1,the season fruit be fresh white peach pure
1822,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,1,i love that they put their food in nice plastic contain a oppos to cram it in littl paper takeout box
1823,The crêpe was delicate and thin and moist.,1,the crêpe be delic and thin and moist
1833,"Best service and food ever, Maria our server was so good and friendly she made our day.",1,best servic and food ever maria our server be so good and friendli she make our day
1834,They were excellent.,1,they be excel
1836,Just had lunch here and had a great experience.,1,just have lunch here and have a great experi
1839,I recently tried Caballero's and I have been back every week since!,1,i recent tri caballero and i have be back everi week sinc
1841,The food came out at a good pace.,1,the food come out at a good pace
1842,"I ate there twice on my last visit, and especially enjoyed the salmon salad.",1,i eat there twice on my last visit and especi enjoy the salmon salad
1847,"In fact I'm going to round up to 4 stars, just because she was so awesome.",1,in fact im go to round up to 4 star just becaus she be so awesom
1850,the potatoes were great and so was the biscuit.,1,the potato be great and so be the biscuit
1852,So flavorful and has just the perfect amount of heat.,1,so flavor and have just the perfect amount of heat
1853,The price is reasonable and the service is great.,1,the price be reason and the servic be great
1856,"Went in for happy hour, great list of wines.",1,go in for happi hour great list of wine
1857,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,1,some may say thi buffet be pricey but i think you get what you pay for and thi place you be get quit a lot
1860,"This place is pretty good, nice little vibe in the restaurant.",1,thi place be pretti good nice littl vibe in the restaur
1861,Talk about great customer service of course we will be back.,1,talk about great custom servic of cours we will be back
1863,I love their fries and their beans.,1,i love their fri and their bean
1864,Always a pleasure dealing with him.,1,alway a pleasur deal with him
1865,"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.",1,they have a plethora of salad and sandwich and everyth ive tri get my seal of approv
1866,This place is awesome if you want something light and healthy during the summer.,1,thi place be awesom if you want someth light and healthi dure the summer
1867,"For sushi on the Strip, this is the place to go.",1,for sushi on the strip thi be the place to go
1868,"The service was great, even the manager came and helped with our table.",1,the servic be great even the manag come and help with our tabl
1872,"All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.",1,all in all an excel restaur highlight by great servic a uniqu menu and a beauti set
1873,My boyfriend and i sat at the bar and had a completely delightful experience.,1,my boyfriend and i sat at the bar and have a complet delight experi
1877,Go To Place for Gyros.,1,go to place for gyro
1878,"I love the owner/chef, his one authentic Japanese cool dude!",1,i love the ownerchef hi one authent japanes cool dude
1882,We definately enjoyed ourselves.,1,we defin enjoy ourselv
1888,Seriously killer hot chai latte.,1,serious killer hot chai latt
1890,My boyfriend tried the Mediterranean Chicken Salad and fell in love.,1,my boyfriend tri the mediterranean chicken salad and fell in love
1891,Their rotating beers on tap is also a highlight of this place.,1,their rotat beer on tap be also a highlight of thi place
1894,If you stay in Vegas you must get breakfast here at least once.,1,if you stay in vega you must get breakfast here at least onc
1895,I want to first say our server was great and we had perfect service.,1,i want to first say our server be great and we have perfect servic
1896,The pizza selections are good.,1,the pizza select be good
