,text,sentiment,clean_message
1968,We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0,weve have get a much good servic from the pizza place next door than the servic we receiv from thi restaur
1969,"I don't know what the big deal is about this place, but I won't be back ""ya'all"".",0,i dont know what the big deal be about thi place but i wont be back yaall
1970,I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.,0,i immedi say i want to talk to the manag but i do not want to talk to the guy who be do shot of firebal behind the bar
1971,The ambiance isn't much better.,0,the ambianc isnt much well
1972,"Unfortunately, it only set us up for disapppointment with our entrees.",0,unfortun it onli set u up for disapppoint with our entre
1973,The food wasn't good.,0,the food wasnt good
1974,"Your servers suck, wait, correction, our server Heimer sucked.",0,your server suck wait correct our server heimer suck
1975,What happened next was pretty....off putting.,0,what happen next be prettyoff put
1976,"too bad cause I know it's family owned, I really wanted to like this place.",0,too bad caus i know it famili own i realli want to like thi place
1977,Overpriced for what you are getting.,0,overpric for what you be get
1978,I vomited in the bathroom mid lunch.,0,i vomit in the bathroom mid lunch
1979,"I kept looking at the time and it had soon become 35 minutes, yet still no food.",0,i keep look at the time and it have soon becom 35 minut yet still no food
1980,"I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.",0,i have be to veri few place to eat that under no circumst would i ever return to and thi top the list
1981,We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.,0,we start with the tuna sashimi which be brownish in color and obvious wasnt fresh
1982,Food was below average.,0,food be below averag
1983,It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.,0,it sure do beat the nacho at the movi but i would expect a littl bit more come from a restaur
1984,"All in all, Ha Long Bay was a bit of a flop.",0,all in all ha long bay be a bit of a flop
1985,The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).,0,the problem i have be that they charg 1199 for a sandwich that be no big than a subway sub which offer good and more amount of veget
1986,Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.,0,shrimp when i unwrap it i live onli 12 a mile from brushfir it be liter ice cold
1987,"It lacked flavor, seemed undercooked, and dry.",0,it lack flavor seem undercook and dri
1988,It really is impressive that the place hasn't closed down.,0,it realli be impress that the place hasnt close down
1989,I would avoid this place if you are staying in the Mirage.,0,i would avoid thi place if you be stay in the mirag
1990,The refried beans that came with my meal were dried out and crusty and the food was bland.,0,the refri bean that come with my meal be dri out and crusti and the food be bland
1991,Spend your money and time some place else.,0,spend your money and time some place els
1992,A lady at the table next to us found a live green caterpillar In her salad.,0,a ladi at the tabl next to u find a live green caterpillar in her salad
1993,the presentation of the food was awful.,0,the present of the food be aw
1994,I can't tell you how disappointed I was.,0,i cant tell you how disappoint i be
1995,I think food should have flavor and texture and both were lacking.,0,i think food should have flavor and textur and both be lack
1996,Appetite instantly gone.,0,appetit instantli go
1997,Overall I was not impressed and would not go back.,0,overal i be not impress and would not go back
1998,"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0,the whole experi be underwhelm and i think well just go to ninja sushi next time
1999,"Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.",0,then a if i hadnt wast enough of my life there they pour salt in the wound by draw out the time it take to bring the check
2000,So there is no way for me to plug it in here in the US unless I go by a converter.,0,so there be no way for me to plug it in here in the u unless i go by a convert
2003,Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0,tie to charger for convers last more than 45 minutesmajor problem
2005,I have to jiggle the plug to get it to line up right to get decent volume.,0,i have to jiggl the plug to get it to line up right to get decent volum
2006,"If you have several dozen or several hundred contacts, then imagine the fun of sending each of them one by one.",0,if you have sever dozen or sever hundr contact then imagin the fun of send each of them one by one
2008,"Needless to say, I wasted my money.",0,needless to say i wast my money
2009,What a waste of money and time!.,0,what a wast of money and time
2012,If the two were seperated by a mere 5+ ft I started to notice excessive static and garbled sound from the headset.,0,if the two be seper by a mere 5 ft i start to notic excess static and garbl sound from the headset
2014,"The design is very odd, as the ear ""clip"" is not very comfortable at all.",0,the design be veri odd a the ear clip be not veri comfort at all
2016,I advise EVERYONE DO NOT BE FOOLED!,0,i advis everyon do not be fool
2019,It clicks into place in a way that makes you wonder how long that mechanism would last.,0,it click into place in a way that make you wonder how long that mechan would last
2020,"I went on Motorola's website and followed all directions, but could not get it to pair again.",0,i go on motorola websit and follow all direct but could not get it to pair again
2022,The commercials are the most misleading.,0,the commerci be the most mislead
2024,I bought it for my mother and she had a problem with the battery.,0,i buy it for my mother and she have a problem with the batteri
2027,I didn't think that the instructions provided were helpful to me.,0,i didnt think that the instruct provid be help to me
2028,People couldnt hear me talk and I had to pull out the earphone and talk on the phone.,0,peopl couldnt hear me talk and i have to pull out the earphon and talk on the phone
2029,Doesn't hold charge.,0,doesnt hold charg
2030,"This is a simple little phone to use, but the breakage is unacceptible.",0,thi be a simpl littl phone to use but the breakag be unaccept
2032,It is unusable in a moving car at freeway speed.,0,it be unus in a move car at freeway speed
2033,I have two more years left in this contract and I hate this phone.,0,i have two more year leav in thi contract and i hate thi phone
2035,You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.,0,you need at least 3 min to get to your phone book from the time you first turn on the phonebatteri life be short
2037,Poor Talk Time Performance.,0,poor talk time perform
2039,worthless product.,0,worthless product
2041,I was not impressed by this product.,0,i be not impress by thi product
2043,I only hear garbage for audio.,0,i onli hear garbag for audio
